phase,run_name,world_count,route_length,budget_ratio,composition_accuracy_mean,composition_accuracy_std,composition_accuracy_count,route_route_table_accuracy_mean,route_route_table_accuracy_std,route_route_table_accuracy_count,composition_route_gap_mean,composition_route_gap_std,composition_route_gap_count,top1_world_accuracy_mean,top1_world_accuracy_std,top1_world_accuracy_count,composition_mean_world_margin_mean,composition_mean_world_margin_std,composition_mean_world_margin_count,composition_mean_wrong_world_activation_mean,composition_mean_wrong_world_activation_std,composition_mean_wrong_world_activation_count,composition_mean_correct_margin_mean,composition_mean_correct_margin_std,composition_mean_correct_margin_count,used_edge_fraction_mean,used_edge_fraction_std,used_edge_fraction_count,stored_edge_count_mean,stored_edge_count_std,stored_edge_count_count,continuous_decode_accuracy_mean,continuous_decode_accuracy_std,continuous_decode_accuracy_count,decoded_start_accuracy_observed_mean,decoded_start_accuracy_observed_std,decoded_start_accuracy_observed_count
capacity_pressure,exp13_full_context_separated_memory,32,8,0.5,0.515234375,0.0016977089596882029,5,0.5143880208333333,0.002775530435845284,5,-0.0008463541666666518,0.0028059065025403387,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.274124925557506,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,8,0.75,0.7580729166666667,0.002329237476562271,5,0.7570963541666667,0.0011134525635733904,5,-0.0009765625000000221,0.002290242070226268,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.6311952662028382,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.9090745142198777,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.9090745142198777,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,12,0.25,0.2755208333333333,0.003235618135361762,5,0.2723307291666667,0.003210962316577537,5,-0.003190104166666674,0.0033466961360611733,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7719912003024726,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,12,0.5,0.5173177083333333,0.002374294600105559,5,0.5143880208333333,0.002775530435845284,5,-0.0029296875,0.002902434000671704,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.274124925557506,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,12,0.75,0.7579427083333334,0.0026605230132425786,5,0.7570963541666667,0.0011134525635733904,5,-0.0008463541666666963,0.0019064518833784442,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.6311952662028382,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.9090745142198777,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_full_context_separated_memory,32,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.9090745142198777,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,1,0.25,0.275,0.017430417219459905,5,0.27864583333333337,0.006107312187270115,5,0.003645833333333337,0.013098725354124258,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,1,0.5,0.5145833333333334,0.011291397598270199,5,0.5182291666666666,0.005524271728019903,5,0.0036458333333332813,0.009847745000619282,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,1,0.75,0.753125,0.004658474953124566,5,0.7567708333333334,0.0014263608268363297,5,0.003645833333333348,0.003949414293776844,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,4,0.25,0.2729166666666667,0.007898828587553693,5,0.27864583333333337,0.006107312187270115,5,0.005729166666666663,0.01213105697797096,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,4,0.5,0.5145833333333333,0.010018429198787126,5,0.5182291666666666,0.005524271728019903,5,0.003645833333333304,0.014569375761145177,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,4,0.75,0.7625,0.009461407356554668,5,0.7567708333333334,0.0014263608268363297,5,-0.00572916666666663,0.010642092052970053,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,8,0.25,0.278125,0.009461407356554673,5,0.27864583333333337,0.006107312187270115,5,0.0005208333333333482,0.009984525787854592,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,8,0.5,0.5177083333333333,0.00946140735655464,5,0.5182291666666666,0.005524271728019903,5,0.0005208333333333037,0.01184824288133052,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,8,0.75,0.7604166666666667,0.010416666666666635,5,0.7567708333333334,0.0014263608268363297,5,-0.003645833333333326,0.009847745000619275,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,12,0.25,0.275,0.011291397598270213,5,0.27864583333333337,0.006107312187270115,5,0.003645833333333337,0.012570331652236642,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,12,0.5,0.5166666666666667,0.011876827344782697,5,0.5182291666666666,0.005524271728019903,5,0.0015624999999999556,0.014569375761145191,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,12,0.75,0.7614583333333333,0.008558164961018234,5,0.7567708333333334,0.0014263608268363297,5,-0.0046875,0.00963893516839673,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,4,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,1,0.25,0.2697916666666667,0.006790835838752773,5,0.2736979166666667,0.0059241214406652734,5,0.00390625,0.006312083147677508,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,1,0.5,0.5125,0.003395417919376386,5,0.5169270833333334,0.007190990245564598,5,0.004427083333333348,0.007400141790824376,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,1,0.75,0.7536458333333333,0.002329237476562244,5,0.7575520833333333,0.0037285992352282284,5,0.0039062500000000226,0.005675649666068607,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,4,0.25,0.2713541666666667,0.009280484208961177,5,0.2736979166666667,0.0059241214406652734,5,0.002343750000000011,0.007888089182740069,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,4,0.5,0.5135416666666667,0.005009214599393587,5,0.5169270833333334,0.007190990245564598,5,0.003385416666666674,0.0037512657007520316,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,4,0.75,0.7583333333333334,0.0028527216536727543,5,0.7575520833333333,0.0037285992352282284,5,-0.0007812500000000222,0.002852721653672745,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,8,0.25,0.2713541666666667,0.005938413672391333,5,0.2736979166666667,0.0059241214406652734,5,0.002343750000000011,0.006471236270723527,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,8,0.5,0.5109375,0.004279082480509105,5,0.5169270833333334,0.007190990245564598,5,0.00598958333333337,0.007167374450272301,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,8,0.75,0.7546875,0.002178802152432518,5,0.7575520833333333,0.0037285992352282284,5,0.0028645833333333258,0.0019313016893478053,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,12,0.25,0.275,0.007502531401504131,5,0.2736979166666667,0.0059241214406652734,5,-0.0013020833333333259,0.012790939260669595,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,12,0.5,0.5171875,0.009497178400422123,5,0.5169270833333334,0.007190990245564598,5,-0.00026041666666665186,0.014714117798454822,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,12,0.75,0.7609375,0.0062173627012048335,5,0.7575520833333333,0.0037285992352282284,5,-0.003385416666666652,0.007342641760349823,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,8,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,1,0.25,0.27421875,0.01095608539998052,5,0.27174479166666665,0.0016341016143243692,5,-0.002473958333333326,0.010671921389398117,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,1,0.5,0.5177083333333333,0.008468548198702639,5,0.5147135416666666,0.0027850585463811725,5,-0.0029947916666666742,0.007431577174544797,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,1,0.75,0.7578125,0.0043185218624419205,5,0.75703125,0.0012523036498483554,5,-0.00078125,0.0045897283156287475,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,4,0.25,0.2723958333333333,0.00875402933019354,5,0.27174479166666665,0.0016341016143243692,5,-0.0006510416666666629,0.008914755167727325,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,4,0.5,0.51484375,0.0041788558687190286,5,0.5147135416666666,0.0027850585463811725,5,-0.00013020833333334813,0.004352738190220478,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,4,0.75,0.7559895833333333,0.0023653518391386617,5,0.75703125,0.0012523036498483554,5,0.001041666666666674,0.0032093118603818147,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,8,0.25,0.2713541666666667,0.004658474953124565,5,0.27174479166666665,0.0016341016143243692,5,0.0003906249999999889,0.004132961002110379,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,8,0.5,0.5151041666666667,0.004377014665096775,5,0.5147135416666666,0.0027850585463811725,5,-0.0003906250000000222,0.0044775387666795416,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,8,0.75,0.7575520833333333,0.0016977089596881883,5,0.75703125,0.0012523036498483554,5,-0.0005208333333333482,0.0028153318112551597,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,12,0.25,0.27265625,0.004658474953124568,5,0.27174479166666665,0.0016341016143243692,5,-0.000911458333333337,0.003812903766756849,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,12,0.5,0.5166666666666667,0.003108681350602405,5,0.5147135416666666,0.0027850585463811725,5,-0.001953125000000022,0.002301779886674962,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,12,0.75,0.7591145833333333,0.001841423909339956,5,0.75703125,0.0012523036498483554,5,-0.002083333333333304,0.002027657747708002,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,16,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,1,0.25,0.2736979166666667,0.0045479815616075525,5,0.27291666666666664,0.0026505472637789597,5,-0.0007812500000000111,0.004583952890772099,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,1,0.5,0.5161458333333333,0.0030327642444927614,5,0.515625,0.001980065927831444,5,-0.000520833333333326,0.0034877852177028442,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,1,0.75,0.75859375,0.003169443084541197,5,0.7576822916666667,0.0017918436125680854,5,-0.0009114583333333037,0.0032175556752999184,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,4,0.25,0.272265625,0.0023201210522402972,5,0.27291666666666664,0.0026505472637789597,5,0.0006510416666666629,0.002938715834190718,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,4,0.5,0.5161458333333333,0.0021788021524325016,5,0.515625,0.001980065927831444,5,-0.000520833333333326,0.0019747071468883826,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,4,0.75,0.7578125,0.0017829510335454614,5,0.7576822916666667,0.0017918436125680854,5,-0.00013020833333334813,0.003210962316577498,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,8,0.25,0.27317708333333335,0.007725206757391327,5,0.27291666666666664,0.0026505472637789597,5,-0.0002604166666666741,0.007721776838136274,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,8,0.5,0.516015625,0.005941981358908672,5,0.515625,0.001980065927831444,5,-0.000390625,0.006313761670017407,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,8,0.75,0.7565104166666667,0.002058774518338763,5,0.7576822916666667,0.0017918436125680854,5,0.001171875,0.0023541256161151267,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,12,0.25,0.2765625,0.003395417919376362,5,0.27291666666666664,0.0026505472637789597,5,-0.003645833333333337,0.004791905493934939,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.25,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,12,0.5,0.5171875,0.002546563439532323,5,0.515625,0.001980065927831444,5,-0.0015625000000000222,0.0038817591629593203,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.5,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,12,0.75,0.758984375,0.0022269051271466976,5,0.7576822916666667,0.0017918436125680854,5,-0.0013020833333333038,0.0034526698300124314,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,0.75,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_consolidation,32,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.9499999999999998,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_context_binding,4,1,0.25,0.284375,0.021663160774047296,5,0.28177083333333336,0.010318548310499458,5,-0.002604166666666663,0.0150727043005081,5,1.0,0.0,5,0.14999999999999997,0.0,5,0.0,0.0,5,0.29513413125,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_no_context_binding,4,1,0.5,0.5229166666666666,0.015005062803008255,5,0.5203125,0.009095963123215112,5,-0.0026041666666666518,0.008637043724883815,5,1.0,0.0,5,0.14999999999999997,0.0,5,0.0,0.0,5,0.57225538125,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
